data,dia_semana,numero_dia_semana,origem,familia_caixa,modelo_caixa_previsao,metodo_modelo,quantidade_caixas,registros_origem
2023-01-02,segunda-feira,0,F. TAQUARIVAI,IFCO,6416,explícito,537.0,5
2023-01-02,segunda-feira,0,F. TAQUARIVAI,IFCO,6424,explícito,320.0,1
2023-01-02,segunda-feira,0,TREB. CEAGESP,IFCO,6424,explícito,5.0,1
2023-01-02,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,1147.6666666666667,60
2023-01-02,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,74.0,54
2023-01-02,segunda-feira,0,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,16.0,1
2023-01-03,terça-feira,1,F. TAQUARIVAI,HB,623,explícito,580.0,2
2023-01-03,terça-feira,1,F. TAQUARIVAI,IFCO,6416,explícito,628.0,5
2023-01-03,terça-feira,1,F. TAQUARIVAI,IFCO,6424,explícito,560.0,2
2023-01-03,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,978.0,77
2023-01-03,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,260.0,20
2023-01-03,terça-feira,1,PH UBAJARA,IFCO,NAO_INFORMADO,explícito,26.0,1
2023-01-03,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,402.4844647901042,1
2023-01-03,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,41.51553520989578,1
2023-01-03,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,425.0,20
2023-01-03,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,1.0,1
2023-01-03,terça-feira,1,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,10.0,1
2023-01-04,quarta-feira,2,F. TAQUARIVAI,IFCO,6416,explícito,474.0,5
2023-01-04,quarta-feira,2,F. TAQUARIVAI,IFCO,6424,explícito,960.0,2
2023-01-04,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,explícito,10.0,1
2023-01-04,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,83.0,31
2023-01-04,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,682.0,72
2023-01-04,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,242.0,9
2023-01-04,quarta-feira,2,TREB. MINAS,HB,618,rateio_por_capacidade,457.5673878043238,14
2023-01-04,quarta-feira,2,TREB. MINAS,HB,623,explícito,500.0,1
2023-01-04,quarta-feira,2,TREB. MINAS,HB,623,rateio_por_capacidade,246.43261219567617,18
2023-01-04,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,15.0,2
2023-01-04,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,1563.0,117
2023-01-04,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,163.0,32
2023-01-04,quarta-feira,2,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,18.0,1
2023-01-05,quinta-feira,3,F. TAQUARIVAI,IFCO,6424,explícito,320.0,1
2023-01-05,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,explícito,11.0,2
2023-01-05,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,1.0,1
2023-01-05,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,88.0,23
2023-01-05,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,25.0,10
2023-01-05,quinta-feira,3,TREB. MINAS,HB,618,rateio_por_capacidade,104.48501354487465,11
2023-01-05,quinta-feira,3,TREB. MINAS,HB,623,rateio_por_capacidade,154.51498645512535,17
2023-01-05,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,22.0,1
2023-01-05,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,507.0,19
2023-01-05,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,2.0,1
2023-01-05,quinta-feira,3,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,10.0,1
2023-01-06,sexta-feira,4,F. TAQUARIVAI,IFCO,6416,explícito,831.0,4
2023-01-06,sexta-feira,4,F. TAQUARIVAI,IFCO,6424,explícito,260.0,3
2023-01-06,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,818.0,54
2023-01-06,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,49.0,3
2023-01-06,sexta-feira,4,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,8.0,2
2023-01-07,sábado,5,F. TAQUARIVAI,HB,623,explícito,690.0,2
2023-01-07,sábado,5,F. TAQUARIVAI,IFCO,6416,explícito,898.0,4
2023-01-07,sábado,5,PH SUL (PF),IFCO,6424,explícito,640.0,1
2023-01-07,sábado,5,PH UBAJARA,IFCO,6416,explícito,17.0,1
2023-01-07,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,456.4482711600272,2
2023-01-07,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,77.55172883997272,8
2023-01-07,sábado,5,TREB. MINAS,IFCO,6416,explícito,2019.0,95
2023-01-07,sábado,5,TREB. MINAS,IFCO,6424,explícito,395.0,11
2023-01-09,segunda-feira,0,F. TAQUARIVAI,HB,623,explícito,690.0,1
2023-01-09,segunda-feira,0,F. TAQUARIVAI,IFCO,6416,explícito,606.0,5
2023-01-09,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,492.0,29
2023-01-09,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,444.0,14
2023-01-09,segunda-feira,0,TREB. MINAS,HB,618,rateio_por_capacidade,77.05220609720463,1
2023-01-09,segunda-feira,0,TREB. MINAS,HB,623,rateio_por_capacidade,7.947793902795363,1
2023-01-09,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,733.0,49
2023-01-09,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,80.0,30
2023-01-09,segunda-feira,0,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,15.0,1
2023-01-10,terça-feira,1,F. TAQUARIVAI,IFCO,6416,explícito,665.0,5
2023-01-10,terça-feira,1,F. TAQUARIVAI,IFCO,6424,explícito,400.0,1
2023-01-10,terça-feira,1,PH SUL (PF),HB,623,explícito,360.0,1
2023-01-10,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,957.0,62
2023-01-10,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,258.0,14
2023-01-10,terça-feira,1,PH UBAJARA,IFCO,NAO_INFORMADO,explícito,29.0,1
2023-01-10,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,534.0,25
2023-01-10,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,1.0,1
2023-01-10,terça-feira,1,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,10.0,1
2023-01-11,quarta-feira,2,F. TAQUARIVAI,HB,623,explícito,690.0,1
2023-01-11,quarta-feira,2,F. TAQUARIVAI,IFCO,6416,explícito,561.0,5
2023-01-11,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,48.0,27
2023-01-11,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,1516.0,92
2023-01-11,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,286.0,10
2023-01-11,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,1005.0,96
2023-01-11,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,420.0,31
2023-01-11,quarta-feira,2,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,14.0,1
2023-01-12,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,explícito,22.0,3
2023-01-12,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,37.0,5
2023-01-12,quinta-feira,3,PH SUL (PF),IFCO,6424,explícito,640.0,1
2023-01-12,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,123.0,33
2023-01-12,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,31.0,11
2023-01-12,quinta-feira,3,TREB. MINAS,HB,618,rateio_por_capacidade,283.2622556882265,14
2023-01-12,quinta-feira,3,TREB. MINAS,HB,623,rateio_por_capacidade,130.7377443117735,20
2023-01-12,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,38.0,2
2023-01-12,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,363.0,17
2023-01-12,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,1.0,1
2023-01-12,quinta-feira,3,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,14.0,1
2023-01-13,sexta-feira,4,F. TAQUARIVAI,IFCO,6416,explícito,727.0,4
2023-01-13,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,566.0,33
2023-01-13,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,2.0,2
2023-01-13,sexta-feira,4,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,13.0,2
2023-01-14,sábado,5,F. TAQUARIVAI,IFCO,6416,explícito,794.0,4
2023-01-14,sábado,5,PH SUL (PF),IFCO,6424,explícito,320.0,1
2023-01-14,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,540.6936975219757,19
2023-01-14,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,317.30630247802435,36
2023-01-14,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,342.0,4
2023-01-14,sábado,5,TREB. MINAS,IFCO,6416,explícito,887.0,62
2023-01-14,sábado,5,TREB. MINAS,IFCO,6424,explícito,835.0,12
2023-01-16,segunda-feira,0,F. TAQUARIVAI,IFCO,6416,explícito,650.0,5
2023-01-16,segunda-feira,0,PH SUL (PF),IFCO,6424,explícito,320.0,1
2023-01-16,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,693.0,21
2023-01-16,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,45.0,1
2023-01-16,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,1580.0,61
2023-01-16,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,66.0,23
2023-01-16,segunda-feira,0,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,14.0,1
2023-01-17,terça-feira,1,F. TAQUARIVAI,IFCO,6416,explícito,642.0,6
2023-01-17,terça-feira,1,PH SUL (PF),HB,623,explícito,690.0,1
2023-01-17,terça-feira,1,PH SUL (PF),IFCO,6424,explícito,320.0,1
2023-01-17,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,888.0,63
2023-01-17,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,212.0,16
2023-01-17,terça-feira,1,PH UBAJARA,IFCO,NAO_INFORMADO,explícito,31.0,1
2023-01-17,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,244.7540664264147,1
2023-01-17,terça-feira,1,TREB. MINAS,HB,623,explícito,450.0,1
2023-01-17,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,25.24593357358527,1
2023-01-17,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,478.0,27
2023-01-17,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,32.0,7
2023-01-17,terça-feira,1,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,9.0,1
2023-01-18,quarta-feira,2,F. TAQUARIVAI,IFCO,6416,explícito,507.0,6
2023-01-18,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,78.0,26
2023-01-18,quarta-feira,2,PH SUL (PF),HB,623,explícito,690.0,2
2023-01-18,quarta-feira,2,PH SUL (PF),IFCO,6424,explícito,480.0,2
2023-01-18,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,819.0,86
2023-01-18,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,519.0,13
2023-01-18,quarta-feira,2,TREB. MINAS,HB,618,rateio_por_capacidade,173.1326447628668,12
2023-01-18,quarta-feira,2,TREB. MINAS,HB,623,rateio_por_capacidade,97.86735523713321,17
2023-01-18,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,17.0,2
2023-01-18,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,831.5333333333333,92
2023-01-18,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,68.0,22
2023-01-18,quarta-feira,2,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,12.0,1
2023-01-19,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,explícito,21.0,3
2023-01-19,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,48.0,4
2023-01-19,quinta-feira,3,PH SUL (PF),HB,623,explícito,640.0,2
2023-01-19,quinta-feira,3,PH SUL (PF),IFCO,6424,explícito,640.0,1
2023-01-19,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,327.0,36
2023-01-19,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,45.0,9
2023-01-19,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,360.0,18
2023-01-19,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,1.0,1
2023-01-19,quinta-feira,3,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,11.0,1
2023-01-20,sexta-feira,4,PH SUL (PF),IFCO,6416,explícito,644.0,4
2023-01-20,sexta-feira,4,PH SUL (PF),IFCO,6424,explícito,640.0,3
2023-01-20,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,684.0,37
2023-01-20,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,6.0,4
2023-01-20,sexta-feira,4,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,10.0,2
2023-01-21,sábado,5,PH SUL (PF),HB,623,explícito,1046.0,3
2023-01-21,sábado,5,PH SUL (PF),IFCO,6416,explícito,1076.0,5
2023-01-21,sábado,5,PH SUL (PF),IFCO,6424,explícito,1240.0,5
2023-01-21,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,284.29335582451034,30
2023-01-21,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,667.7066441754897,50
2023-01-21,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,307.0,7
2023-01-21,sábado,5,TREB. MINAS,IFCO,6416,explícito,1394.0,60
2023-01-21,sábado,5,TREB. MINAS,IFCO,6424,explícito,263.0,10
2023-01-21,sábado,5,TREB. MINAS,IFCO,NAO_INFORMADO,explícito,7.0,1
2023-01-23,segunda-feira,0,PH SUL (PF),HB,623,explícito,690.0,2
2023-01-23,segunda-feira,0,PH SUL (PF),IFCO,6416,explícito,178.0,8
2023-01-23,segunda-feira,0,PH SUL (PF),IFCO,6424,explícito,720.0,3
2023-01-23,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,15.0,1
2023-01-23,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,24.0,4
2023-01-23,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,68.0,4
2023-01-23,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,1664.0,57
2023-01-23,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,169.0,40
2023-01-24,terça-feira,1,PH CORUMBA (PF),IFCO,6416,explícito,100.0,1
2023-01-24,terça-feira,1,PH SUL (PF),HB,623,explícito,1147.0,3
2023-01-24,terça-feira,1,PH SUL (PF),IFCO,6416,explícito,97.0,8
2023-01-24,terça-feira,1,PH SUL (PF),IFCO,6424,explícito,1920.0,8
2023-01-24,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,7.0,1
2023-01-24,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,1079.0666666666666,70
2023-01-24,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,374.3,18
2023-01-24,terça-feira,1,PH UBAJARA,IFCO,NAO_INFORMADO,explícito,41.0,1
2023-01-24,terça-feira,1,TREB. CEAGESP,IFCO,6416,explícito,30.0,1
2023-01-24,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,390.21601661207126,6
2023-01-24,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,197.78398338792874,8
2023-01-24,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,46.0,1
2023-01-24,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,638.0,16
2023-01-24,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,2.0,1
2023-01-25,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,explícito,5.0,1
2023-01-25,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,67.0,29
2023-01-25,quarta-feira,2,PH SUL (PF),HB,623,explícito,1545.0,3
2023-01-25,quarta-feira,2,PH SUL (PF),IFCO,6416,explícito,648.0,14
2023-01-25,quarta-feira,2,PH SUL (PF),IFCO,6424,explícito,2200.0,4
2023-01-25,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,2.0,1
2023-01-25,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,1001.0,82
2023-01-25,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,604.0,23
2023-01-25,quarta-feira,2,TREB. MINAS,HB,618,rateio_por_capacidade,276.76535632618305,14
2023-01-25,quarta-feira,2,TREB. MINAS,HB,623,rateio_por_capacidade,128.23464367381692,19
2023-01-25,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,18.0,2
2023-01-25,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,778.0333333333333,105
2023-01-25,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,173.0,21
2023-01-26,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,explícito,12.0,2
2023-01-26,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,1.0,1
2023-01-26,quinta-feira,3,PH SUL (PF),HB,623,explícito,690.0,2
2023-01-26,quinta-feira,3,PH SUL (PF),IFCO,6416,explícito,188.0,8
2023-01-26,quinta-feira,3,PH SUL (PF),IFCO,6424,explícito,3760.0,7
2023-01-26,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,5.0,1
2023-01-26,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,243.0,48
2023-01-26,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,28.0,11
2023-01-26,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,538.0,15
2023-01-26,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,3.0,1
2023-01-27,sexta-feira,4,PH SUL (PF),HB,623,explícito,1050.0,3
2023-01-27,sexta-feira,4,PH SUL (PF),IFCO,6416,explícito,930.0,20
2023-01-27,sexta-feira,4,PH SUL (PF),IFCO,6424,explícito,4480.0,7
2023-01-27,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,4.0,2
2023-01-27,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,412.0,23
2023-01-27,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,282.0,17
2023-01-27,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,1363.8,63
2023-01-27,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,356.85,15
2023-01-28,sábado,5,F. TAQUARIVAI,HB,623,explícito,318.0,1
2023-01-28,sábado,5,PH SUL (PF),HB,623,explícito,1380.0,2
2023-01-28,sábado,5,PH SUL (PF),IFCO,6416,explícito,1107.0,21
2023-01-28,sábado,5,PH SUL (PF),IFCO,6424,explícito,4010.0,7
2023-01-28,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,3.0,1
2023-01-28,sábado,5,TREB. MINAS,IFCO,6416,explícito,1084.0,55
2023-01-28,sábado,5,TREB. MINAS,IFCO,6424,explícito,103.0,11
2023-01-30,segunda-feira,0,PH SUL (PF),HB,623,explícito,1380.0,2
2023-01-30,segunda-feira,0,PH SUL (PF),IFCO,6416,explícito,1038.0,15
2023-01-30,segunda-feira,0,PH SUL (PF),IFCO,6424,explícito,2520.0,6
2023-01-30,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,2.0,1
2023-01-30,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,16.0,1
2023-01-30,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,682.0,42
2023-01-30,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,274.0,34
2023-01-31,terça-feira,1,PH SUL (PF),HB,623,explícito,690.0,2
2023-01-31,terça-feira,1,PH SUL (PF),IFCO,6416,explícito,932.0,14
2023-01-31,terça-feira,1,PH SUL (PF),IFCO,6424,explícito,160.0,1
2023-01-31,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,2.0,1
2023-01-31,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,1741.0,139
2023-01-31,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,482.0,27
2023-01-31,terça-feira,1,PH UBAJARA,IFCO,NAO_INFORMADO,explícito,47.0,1
2023-01-31,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,298.0,10
2023-01-31,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,2.0,1
2023-02-01,quarta-feira,2,F. TAQUARIVAI,HB,623,explícito,680.0,2
2023-02-01,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,explícito,16.0,5
2023-02-01,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,75.0,31
2023-02-01,quarta-feira,2,PH SUL (PF),HB,623,explícito,2220.0,8
2023-02-01,quarta-feira,2,PH SUL (PF),IFCO,6416,explícito,819.0,13
2023-02-01,quarta-feira,2,PH SUL (PF),IFCO,6424,explícito,280.0,1
2023-02-01,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,6.0,1
2023-02-01,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,831.0,69
2023-02-01,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,178.0,12
2023-02-01,quarta-feira,2,TREB. MINAS,HB,618,rateio_por_capacidade,439.91102588842364,30
2023-02-01,quarta-feira,2,TREB. MINAS,HB,623,rateio_por_capacidade,462.0889741115764,48
2023-02-01,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,74.0,6
2023-02-01,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,1191.0,94
2023-02-01,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,134.0,31
2023-02-02,quinta-feira,3,PH SUL (PF),HB,623,explícito,450.0,2
2023-02-02,quinta-feira,3,PH SUL (PF),IFCO,6416,explícito,178.0,9
2023-02-02,quinta-feira,3,PH SUL (PF),IFCO,6424,explícito,3112.0,7
2023-02-02,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,10.0,1
2023-02-02,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,29.0,5
2023-02-02,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,298.0,10
2023-02-02,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,3.0,1
2023-02-03,sexta-feira,4,PH SUL (PF),HB,618,rateio_por_capacidade,144.8380030951378,1
2023-02-03,sexta-feira,4,PH SUL (PF),HB,623,explícito,1470.0,4
2023-02-03,sexta-feira,4,PH SUL (PF),HB,623,rateio_por_capacidade,14.939774682640193,1
2023-02-03,sexta-feira,4,PH SUL (PF),IFCO,6416,explícito,1024.0,20
2023-02-03,sexta-feira,4,PH SUL (PF),IFCO,6424,explícito,960.0,2
2023-02-03,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,4.0,2
2023-02-03,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,2.0,1
2023-02-03,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,633.0,31
2023-02-03,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,64.0,3
2023-02-04,sábado,5,PH SUL (PF),HB,623,explícito,1660.0,5
2023-02-04,sábado,5,PH SUL (PF),IFCO,6416,explícito,1132.0,21
2023-02-04,sábado,5,PH SUL (PF),IFCO,6424,explícito,1896.0,5
2023-02-04,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,21.351563502980284,2
2023-02-04,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,46.648436497019716,7
2023-02-04,sábado,5,TREB. MINAS,IFCO,6416,explícito,1120.3333333333333,52
2023-02-04,sábado,5,TREB. MINAS,IFCO,6424,explícito,265.0,8
2023-02-06,segunda-feira,0,F. TAQUARIVAI,IFCO,6424,explícito,640.0,1
2023-02-06,segunda-feira,0,PH SUL (PF),HB,623,explícito,1310.0,3
2023-02-06,segunda-feira,0,PH SUL (PF),IFCO,6416,explícito,813.0,14
2023-02-06,segunda-feira,0,PH SUL (PF),IFCO,6424,explícito,2000.0,4
2023-02-06,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,6.0,1
2023-02-06,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,575.0,89
2023-02-06,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,77.0,19
2023-02-06,segunda-feira,0,TREB. CEAGESP,HB,623,explícito,30.0,2
2023-02-06,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,345.0,30
2023-02-06,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,429.0,30
2023-02-07,terça-feira,1,PH SUL (PF),HB,623,explícito,1340.0,3
2023-02-07,terça-feira,1,PH SUL (PF),IFCO,6416,explícito,873.0,14
2023-02-07,terça-feira,1,PH SUL (PF),IFCO,6424,explícito,3272.0,12
2023-02-07,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,2.0,1
2023-02-07,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,1025.0,57
2023-02-07,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,118.0,12
2023-02-07,terça-feira,1,PH UBAJARA,IFCO,NAO_INFORMADO,explícito,41.0,1
2023-02-07,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,78.29486404333568,4
2023-02-07,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,114.70513595666434,6
2023-02-07,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,36.0,1
2023-02-07,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,253.0,9
2023-02-07,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,1.0,1
2023-02-08,quarta-feira,2,PH SUL (PF),IFCO,6416,explícito,501.0,11
2023-02-08,quarta-feira,2,PH SUL (PF),IFCO,6424,explícito,1280.0,3
2023-02-08,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,4.0,1
2023-02-08,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,559.0,60
2023-02-08,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,21.0,6
2023-02-08,quarta-feira,2,TREB. MINAS,HB,618,rateio_por_capacidade,273.0813621104918,23
2023-02-08,quarta-feira,2,TREB. MINAS,HB,623,rateio_por_capacidade,252.9186378895082,32
2023-02-08,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,sem_base_para_rateio,33.0,4
2023-02-08,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,582.0,73
2023-02-08,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,149.0,31
2023-02-09,quinta-feira,3,F. TAQUARIVAI,HB,623,explícito,670.0,1
2023-02-09,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,explícito,39.0,11
2023-02-09,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,106.0,32
2023-02-09,quinta-feira,3,PH SUL (PF),HB,623,explícito,2160.0,4
2023-02-09,quinta-feira,3,PH SUL (PF),IFCO,6416,explícito,248.0,9
2023-02-09,quinta-feira,3,PH SUL (PF),IFCO,6424,explícito,1516.0,3
2023-02-09,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,explícito,3.0,1
2023-02-09,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,1398.0,75
